IP,computer_name,Image
142.250.80.67,MW-BST-LT-RK,C:\Program Files\Google\Chrome\Application\chrome.exe
142.251.33.170,MW-BST-LT-RK,C:\Program Files\Google\Chrome\Application\chrome.exe
13.107.6.158,MW-BST-LT-FD,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
13.78.111.199,MW-BST-LT-FD,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
35.244.181.201,MW-BST-LT-FD,C:\Program Files\Mozilla Firefox\firefox.exe
34.120.208.123,MW-BST-LT-FD,C:\Program Files\Mozilla Firefox\firefox.exe
13.107.5.93,MW-BST-LT-FD,C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24041.108.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe
192.229.211.108,MW-BST-LT-FD,C:\Program Files\Mozilla Firefox\firefox.exe
34.149.100.209,MW-BST-LT-FD,<unknown process>
69.173.156.148,MW-FLR-LT-ARK,System
104.36.113.67,MW-FLR-LT-ARK,System
23.83.76.84,MW-FLR-LT-ARK,System
172.64.149.180,MW-FLR-LT-ARK,System
38.71.2.199,MW-FLR-LT-ARK,System
8.39.36.141,MW-FLR-LT-ARK,System
74.121.143.245,MW-FLR-LT-ARK,System
64.74.236.223,MW-FLR-LT-ARK,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
64.74.236.159,MW-FLR-LT-ARK,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
74.214.196.131,MW-FLR-LT-ARK,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
34.98.64.218,MW-FLR-LT-ARK,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
52.36.83.142,MW-FLR-LT-ARK,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
151.101.129.253,MW-FLR-LT-ARK,System
35.212.212.222,MW-FLR-LT-ARK,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
3.124.130.191,MW-FLR-LT-ARK,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
54.92.231.183,MW-FLR-LT-ARK,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
172.240.155.100,MW-FLR-LT-ARK,System
74.214.196.131,MW-FLR-LT-ARK,System
35.214.254.147,MW-FLR-LT-ARK,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
69.194.240.13,MW-FLR-LT-ARK,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
13.107.6.158,MW-FLR-lt-ss,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe
13.78.111.198,MW-FLR-lt-ss,C:\Windows\System32\svchost.exe
13.78.111.198,MW-FLR-lt-ss,System
13.89.179.9,MW-BST-LT-RN,C:\Program Files\Microsoft Office\root\Office16\ONENOTE.EXE
34.195.221.192,MW-FLR-LT-ARK,C:\Users\YukiTsunoda\AppData\Local\slack\app-4.37.101\slack.exe
13.32.164.65,MW-BST-LT-RN,C:\Users\Junoon\AppData\Local\slack\app-4.38.115\slack.exe
18.173.132.83,MW-BST-LT-RN,C:\Users\Junoon\AppData\Local\slack\app-4.38.115\slack.exe
18.160.249.41,MW-BST-LT-RN,C:\Users\Junoon\AppData\Local\Programs\RingCentral\RingCentral.exe
13.107.6.163,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
52.92.205.224,MW-KZH-RST-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
43.159.70.67,MW-KZH-RST-01,C:\Windows\System32\svchost.exe
43.159.70.123,MW-KZH-RST-01,System
43.159.70.67,MW-KZH-RST-01,System
43.159.70.123,MW-KZH-RST-01,C:\Windows\System32\svchost.exe
172.16.26.151,MW-BST-LT-WS,C:\Program Files\PuTTY\putty.exe
99.86.20.62,MW-KZH-RST-01,C:\Users\MickThomas\AppData\Local\slack\app-4.38.121\slack.exe
72.21.81.240,MW-KZH-RST-01,System
52.60.39.17,MW-BST-LT-CH,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
64.71.255.204,MW-BST-LT-CH,C:\Windows\System32\svchost.exe
207.164.234.129,MW-BST-LT-CH,C:\Windows\System32\svchost.exe
192.168.2.1,MW-BST-LT-CH,C:\Windows\System32\svchost.exe
192.168.32.153,MW-BST-LT-CH,C:\Windows\System32\svchost.exe
172.16.0.2,MW-BST-LT-CH,System
192.168.1.1,MW-BST-LT-CH,C:\Windows\System32\svchost.exe
192.168.32.1,MW-BST-LT-CH,C:\Windows\System32\svchost.exe
192.168.32.61,MW-BST-LT-CH,C:\Windows\System32\svchost.exe
192.168.50.1,MW-BST-LT-CH,System
192.168.32.192,MW-BST-LT-CH,System
192.168.32.192,MW-BST-LT-CH,C:\Windows\System32\svchost.exe
192.168.32.128,MW-BST-LT-CH,System
192.168.2.1,MW-BST-LT-CH,System
192.168.32.61,MW-BST-LT-CH,System
192.168.32.219,MW-BST-LT-CH,System
192.168.32.153,MW-BST-LT-CH,System
192.168.56.1,MW-BST-LT-CH,System
20.22.207.36,MW-BST-LT-CH,System
13.69.239.78,MW-BST-LT-CH,C:\Windows\System32\svchost.exe
13.69.239.78,MW-BST-LT-CH,System
104.198.136.223,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
104.17.74.206,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
52.92.165.96,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
152.199.2.76,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
54.211.178.93,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
192.28.147.68,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
104.17.74.206,MW-BST-LT-RN,System
142.251.32.98,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
68.67.153.60,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
52.44.168.122,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
208.38.43.144,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.251.33.110,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
13.107.246.70,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\124.0.2478.97\msedgewebview2.exe
204.191.74.131,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
204.191.74.145,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
35.166.17.126,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.251.215.226,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
104.254.151.68,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
13.107.213.70,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
34.95.69.49,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.251.33.98,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
34.36.216.150,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
54.188.14.16,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
52.223.40.198,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
64.58.232.176,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
205.180.85.204,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
208.38.43.160,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.251.33.66,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.251.33.65,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
104.18.41.104,MW-FLR-LT2-DP,System
13.107.42.14,MW-FLR-LT2-DP,System
216.239.32.3,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.250.217.97,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.250.217.70,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
68.67.129.19,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
35.208.249.213,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
172.67.41.60,MW-FLR-LT2-DP,System
104.26.3.70,MW-FLR-LT2-DP,System
142.250.217.68,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.250.69.194,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.251.33.102,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
104.17.25.14,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
216.239.32.3,MW-FLR-LT2-DP,System
184.30.152.188,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
172.67.41.60,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
184.30.152.21,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
104.26.3.70,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
130.211.23.194,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
18.172.185.20,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
104.18.41.104,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
13.107.42.14,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.250.217.66,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
104.18.36.155,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
35.227.252.103,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
54.219.97.71,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
8.39.36.196,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
64.58.232.176,MW-FLR-LT2-DP,System
204.237.133.116,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
192.168.242.1,MW-FLR-LT2-DP,C:\Users\DavidPesano\AppData\Local\slack\app-4.38.121\slack.exe
3.90.158.208,MW-FLR-LT2-DP,C:\Users\DavidPesano\AppData\Local\slack\app-4.38.121\slack.exe
204.191.74.145,MW-FLR-LT2-DP,System
208.38.43.160,MW-FLR-LT2-DP,System
54.250.148.20,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
34.238.186.72,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
104.17.25.14,MW-FLR-LT2-DP,System
142.251.41.70,MW-BST-LT-AP,C:\Program Files\Google\Chrome\Application\chrome.exe
3.91.140.69,MW-FLR-LT-ARK,C:\Users\YukiTsunoda\AppData\Local\slack\app-4.37.101\slack.exe
142.251.33.162,MW-BST-LT-AP,C:\Program Files\Google\Chrome\Application\chrome.exe
23.205.255.229,MW-BST-LT-26,C:\Program Files\Google\Chrome\Application\chrome.exe
161.141.3.168,MW-FLR-LT-ARK,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
152.199.4.33,MW-FLR-LT-ARK,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
152.199.4.33,MW-FLR-LT-ARK,System
18.64.67.86,MW-FLR-LT-ARK,C:\Users\YukiTsunoda\AppData\Local\slack\app-4.37.101\slack.exe
104.16.118.43,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
54.236.104.103,MW-FLR-LT-ARK,C:\Users\YukiTsunoda\AppData\Local\slack\app-4.37.101\slack.exe
18.172.185.93,MW-FLR-LT-ARK,C:\Users\YukiTsunoda\AppData\Local\slack\app-4.37.101\slack.exe
172.20.2.35,MW-BST-LT-AKG,System
172.20.3.212,MW-BST-LT-AKG,System
13.89.179.14,MW-BST-LT-AKG,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
172.20.6.242,MW-BST-LT-AKG,System
172.20.4.76,MW-BST-LT-AKG,System
76.223.34.198,MW-AUS-LT-TZ,C:\Program Files\runZero\runzero-agent-4f7eb6d4-b382-492c-8b13-81633229e745-3ec05e5b9b03d6b9-4.0.240508.0.exe
199.36.158.100,MW-CLA-RV-01,C:\Program Files\Google\Chrome\Application\chrome.exe
199.36.158.100,MW-CLA-RV-01,System
34.98.100.250,MW-CLA-RV-01,C:\Program Files\Google\Chrome\Application\chrome.exe
103.180.115.9,MW-CLA-RV-01,C:\Program Files\Google\Chrome\Application\chrome.exe
103.180.115.9,MW-CLA-RV-01,System
117.18.232.200,MW-CLA-RV-01,C:\Windows\System32\svchost.exe
3.161.213.13,MW-BST-LT-RK,C:\Users\Lenna\AppData\Local\slack\app-4.37.101\slack.exe
13.69.239.74,MW-CLA-RV-01,C:\Program Files\WindowsApps\MSTeams_24102.2223.2870.9480_x64__8wekyb3d8bbwe\ms-teams.exe
3.22.139.176,MW-BST-LT-RK,C:\Users\Lenna\AppData\Local\slack\app-4.37.101\slack.exe
13.58.249.194,MW-BST-LT-RK,C:\Users\Lenna\AppData\Local\slack\app-4.37.101\slack.exe
72.21.81.240,MW-BST-LT-RK,C:\Windows\System32\svchost.exe
13.32.164.36,MW-BST-LT-WS,C:\Users\CarlosSainz\AppData\Local\slack\app-4.38.115\slack.exe
18.245.96.23,MW-BST-LT-WS,C:\Users\CarlosSainz\AppData\Local\slack\app-4.38.115\slack.exe
142.251.41.35,MW-BST-LT-RK,C:\Program Files\Google\Chrome\Application\chrome.exe
142.250.65.163,MW-BST-LT-RK,C:\Program Files\Google\Chrome\Application\chrome.exe
142.251.32.106,MW-BST-LT-RK,C:\Program Files\Google\Chrome\Application\chrome.exe
142.250.80.101,MW-BST-LT-RK,C:\Program Files\Google\Chrome\Application\chrome.exe
142.250.65.170,MW-BST-LT-RK,C:\Program Files\Google\Chrome\Application\chrome.exe
142.251.40.170,MW-BST-LT-RK,C:\Program Files\Google\Chrome\Application\chrome.exe
10.0.10.255,MW-BST-LT-RK,System
10.0.10.26,MW-BST-LT-RK,System
172.64.155.141,MW-BST-LT-RK,C:\Program Files\Google\Chrome\Application\chrome.exe
172.253.63.188,MW-BST-LT-RK,C:\Program Files\Google\Chrome\Application\chrome.exe
142.250.65.174,MW-BST-LT-RK,C:\Program Files\Google\Chrome\Application\chrome.exe
142.251.40.238,MW-BST-LT-RK,C:\Program Files\Google\Chrome\Application\chrome.exe
18.67.17.50,MW-BST-LT-RK,<unknown process>
52.200.46.145,MW-FLR-LT-ARK,C:\Users\YukiTsunoda\AppData\Local\slack\app-4.37.101\slack.exe
142.251.35.174,MW-BST-LT-RK,C:\Program Files\Google\Chrome\Application\chrome.exe
18.238.55.53,MW-BST-LT-RK,<unknown process>
172.67.175.242,MW-BST-LT-RK,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
44.205.171.153,MW-BST-LT-RK,C:\Users\Lenna\AppData\Local\slack\app-4.37.101\slack.exe
142.250.80.99,MW-BST-LT-RK,C:\Program Files\Google\Chrome\Application\chrome.exe
142.250.80.100,MW-BST-LT-RK,C:\Program Files\Google\Chrome\Application\chrome.exe
34.193.255.5,MW-BST-LT-RK,C:\Users\Lenna\AppData\Local\slack\app-4.37.101\slack.exe
13.89.178.26,MW-BST-LT-AP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
199.49.20.46,MW-BST-LT-AP,C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Microsoft.AAD.BrokerPlugin.exe
15.223.124.170,MW-BST-LT-AP,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
3.97.42.61,MW-BST-LT-AP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
52.14.121.161,MW-BST-LT-AP,C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Microsoft.AAD.BrokerPlugin.exe
34.240.124.43,MW-BST-LT-AP,C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Microsoft.AAD.BrokerPlugin.exe
3.162.3.77,MW-BST-LT-RK,C:\Program Files\Mozilla Firefox\firefox.exe
35.244.181.201,MW-BST-LT-RK,C:\Program Files\Mozilla Firefox\firefox.exe
20.22.207.36,MW-BST-LT-RK,C:\Windows\System32\svchost.exe
107.22.247.231,MW-BST-LT-RK,C:\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\ADS\Adobe Desktop Service.exe
34.218.53.144,MW-BST-LT-RK,C:\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\ADS\Adobe Desktop Service.exe
13.33.30.33,MW-BLR-AF-01,C:\Users\SergioPerez\AppData\Local\slack\app-4.37.101\slack.exe
172.16.26.48,MW-BST-LT-WS,System
13.107.246.38,MW-BST-LT-26,C:\Program Files\Google\Chrome\Application\chrome.exe
13.107.246.38,MW-BST-LT-26,System
172.217.1.10,MW-BST-LT-26,C:\Program Files\Google\Chrome\Application\chrome.exe
192.168.56.255,MW-BST-LT-26,System
192.168.56.1,MW-BST-LT-26,System
162.159.128.61,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
18.161.245.200,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
13.234.100.116,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
3.160.188.56,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
162.159.128.61,MW-KZH-RST-01,System
34.120.202.204,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
151.101.128.217,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
151.101.158.109,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
3.67.55.190,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
18.161.246.126,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
54.144.212.44,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
104.244.42.69,MW-KZH-RST-01,System
104.244.42.3,MW-KZH-RST-01,System
192.208.221.16,MW-KZH-RST-01,System
34.36.216.150,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
108.159.15.121,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
3.66.33.135,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
192.208.221.16,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
18.161.229.54,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
108.159.15.90,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
151.101.128.217,MW-KZH-RST-01,System
13.250.153.151,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
104.244.42.69,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
104.244.42.3,MW-KZH-RST-01,C:\Program Files\Google\Chrome\Application\chrome.exe
151.101.158.109,MW-KZH-RST-01,System
3.161.213.72,MW-BST-LT-RK,C:\Users\Lenna\AppData\Local\slack\app-4.37.101\slack.exe
3.14.210.135,MW-BST-LT-RK,C:\Users\Lenna\AppData\Local\slack\app-4.37.101\slack.exe
64.71.255.204,MW-BST-LT-FD,C:\Windows\System32\svchost.exe
64.71.255.198,MW-BST-LT-FD,C:\Windows\System32\svchost.exe
72.136.195.42,MW-BST-LT-FD,C:\Windows\System32\svchost.exe
99.79.100.155,MW-BST-LT-FD,C:\Program Files\WinlogBeat\winlogbeat.exe
35.182.199.174,MW-BST-LT-FD,C:\Program Files\WinlogBeat\winlogbeat.exe
10.0.0.255,MW-BST-LT-FD,System
10.0.0.119,MW-BST-LT-FD,System
192.168.56.255,MW-BST-LT-FD,System
192.168.56.1,MW-BST-LT-FD,System
172.24.143.255,MW-BST-LT-FD,System
172.24.128.1,MW-BST-LT-FD,System
192.229.211.108,MW-PNQ-AP-01,C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Microsoft.AAD.BrokerPlugin.exe
20.3.4.127,MW-BST-LT-FD,C:\Windows\System32\svchost.exe
20.190.157.11,MW-BST-LT-FD,C:\Windows\System32\svchost.exe
208.38.43.169,MW-FLR-LT-ARK,C:\Windows\System32\svchost.exe
13.69.239.78,MW-FLR-LT-ARK,C:\Windows\System32\svchost.exe
13.107.6.163,MW-FLR-LT-ARK,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE
13.107.6.163,MW-FLR-LT-ARK,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE
3.211.37.212,MW-FLR-LT-ARK,C:\Users\YukiTsunoda\AppData\Local\slack\app-4.37.101\slack.exe
151.101.192.106,MW-FLR-LT-ARK,C:\Users\YukiTsunoda\AppData\Local\slack\app-4.37.101\slack.exe
136.159.101.228,MW-FLR-LT-ARK,System
136.159.101.228,MW-FLR-LT-ARK,C:\Windows\System32\svchost.exe
45.223.28.18,MW-BST-LT-RK,C:\Program Files\Google\Chrome\Application\chrome.exe
13.91.231.123,MW-BST-LT-RK,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
15.222.106.248,MW-FLR-LT-ARK,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
44.217.210.61,MW-BST-LT-26,C:\Program Files\Google\Chrome\Application\chrome.exe
23.45.46.210,MW-BST-LT-26,C:\Program Files\Google\Chrome\Application\chrome.exe
18.172.185.57,MW-FLR-LT-ARK,C:\Users\YukiTsunoda\AppData\Local\slack\app-4.37.101\slack.exe
18.221.229.81,MW-BST-LT-RK,C:\Users\Lenna\AppData\Local\slack\app-4.37.101\slack.exe
3.142.111.40,MW-FLR-lt-ss,C:\Users\SebastianVettel\AppData\Local\slack\app-4.38.121\slack.exe
13.107.5.93,MW-KZH-LN-01,C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24022.87.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe
13.107.5.93,MW-BST-LT-CH,System
192.168.32.89,MW-BST-LT-CH,C:\Windows\system32\svchost.exe
192.168.32.89,MW-BST-LT-CH,C:\Windows\System32\dasHost.exe
172.241.51.68,MW-BST-LT-CH,System
151.101.125.230,MW-BST-LT-CH,C:\Users\Ursula\AppData\Local\Programs\RingCentral\RingCentral.exe
35.241.45.82,MW-BST-LT-CH,C:\Users\Ursula\AppData\Local\Programs\RingCentral\RingCentral.exe
151.101.125.230,MW-BST-LT-CH,System
3.161.213.11,MW-BST-LT-CH,C:\Users\Ursula\AppData\Local\Programs\RingCentral\RingCentral.exe
44.235.249.3,MW-BST-LT-CH,C:\Users\Ursula\AppData\Local\Programs\RingCentral\RingCentral.exe
172.20.7.137,MW-BST-LT-AKG,System
172.20.4.62,MW-BST-LT-AKG,System
172.20.2.46,MW-BST-LT-AKG,System
142.251.211.238,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.250.217.67,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.251.42.163,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
13.107.21.239,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
34.96.102.137,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.251.211.232,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
18.64.67.105,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.250.69.202,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
52.95.190.132,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.251.215.227,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
104.18.26.50,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
18.172.185.43,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
162.159.138.60,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
104.18.37.212,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
209.115.205.67,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
3.215.172.219,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
104.16.117.43,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
146.75.108.217,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
104.17.72.206,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
146.75.110.132,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
52.95.147.132,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.250.217.98,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.251.211.228,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
104.17.248.203,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
208.38.43.203,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.250.217.110,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
74.125.197.155,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
13.107.21.237,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
152.199.2.76,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
104.20.163.46,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
142.250.69.206,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
104.18.186.31,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
172.217.14.206,MW-FLR-LT2-DP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
